"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Age group","80 to 89","percentage","percentage","17.3469387755102","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Age group","90+","count","integer","11","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Age group","90+","percentage","percentage","3.74149659863946","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Sex","Male","count","integer","294","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Sex","Male","percentage","percentage","100","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Prior observation",NA,"min","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Prior observation",NA,"q25","integer","2653","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Prior observation",NA,"median","integer","4532","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Prior observation",NA,"q75","integer","6114","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Prior observation",NA,"max","integer","11790","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Prior observation",NA,"mean","numeric","4447.53401360544","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Prior observation",NA,"sd","numeric","2571.31733489336","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Future observation",NA,"min","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Future observation",NA,"q25","integer","459","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Future observation",NA,"median","integer","1152","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Future observation",NA,"q75","integer","2110","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Future observation",NA,"max","integer","4810","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Future observation",NA,"mean","numeric","1458.27210884354","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Future observation",NA,"sd","numeric","1214.22407453422","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days in cohort",NA,"min","integer","1","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days in cohort",NA,"q25","integer","1","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days in cohort",NA,"median","integer","1","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days in cohort",NA,"q75","integer","1","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days in cohort",NA,"max","integer","33","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days in cohort",NA,"mean","numeric","2.63945578231292","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days in cohort",NA,"sd","numeric","5.00913238109642","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days to next record",NA,"min","integer",NA,"overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days to next record",NA,"q25","integer",NA,"overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days to next record",NA,"median","integer",NA,"overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days to next record",NA,"q75","integer",NA,"overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days to next record",NA,"max","integer",NA,"overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days to next record",NA,"mean","numeric",NA,"overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Days to next record",NA,"sd","numeric",NA,"overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretics","count","integer","12","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretics","percentage","percentage","4.08163265306122","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Warfarin","count","integer","6","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Warfarin","percentage","percentage","2.04081632653061","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker carvedilol","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker carvedilol","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs irbesartan","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs irbesartan","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs","count","integer","144","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs","percentage","percentage","48.9795918367347","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs enalapril","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs enalapril","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blockers","count","integer","133","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blockers","percentage","percentage","45.2380952380952","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Ezetimibe","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Ezetimibe","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker nifedipine","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker nifedipine","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker diltiazem","count","integer","5","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker diltiazem","percentage","percentage","1.70068027210884","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thrombin inhibitors enoxaparin","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thrombin inhibitors enoxaparin","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker verapamil","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker verapamil","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs","count","integer","10","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs","percentage","percentage","3.40136054421769","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors prasugrel","count","integer","11","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors prasugrel","percentage","percentage","3.74149659863946","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs telmisartan","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs telmisartan","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker bisoprolol","count","integer","115","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker bisoprolol","percentage","percentage","39.1156462585034","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic indapamide","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic indapamide","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors ticagrelor","count","integer","32","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors ticagrelor","percentage","percentage","10.8843537414966","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Dipyridamole","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Dipyridamole","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs valsartan","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs valsartan","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic bendroflumethiazide","count","integer","10","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic bendroflumethiazide","percentage","percentage","3.40136054421769","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs edoxaban","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs edoxaban","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Aspirin","count","integer","146","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Aspirin","percentage","percentage","49.6598639455782","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs olmesartan","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs olmesartan","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Antihypertensives","count","integer","160","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Antihypertensives","percentage","percentage","54.421768707483","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thrombin inhibitors","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thrombin inhibitors","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin","count","integer","157","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin","percentage","percentage","53.4013605442177","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs perindopril","count","integer","10","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs perindopril","percentage","percentage","3.40136054421769","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors clopidogrel","count","integer","75","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors clopidogrel","percentage","percentage","25.5102040816327","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Antiplatelets","count","integer","159","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Antiplatelets","percentage","percentage","54.0816326530612","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs apixaban","count","integer","8","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs apixaban","percentage","percentage","2.72108843537415","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blockers","count","integer","51","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blockers","percentage","percentage","17.3469387755102","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin pravastatin","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin pravastatin","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs lisinopril","count","integer","16","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs lisinopril","percentage","percentage","5.4421768707483","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker amlodipine","count","integer","41","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker amlodipine","percentage","percentage","13.9455782312925","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker metoprolol","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker metoprolol","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker lercanidipine","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker lercanidipine","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin simvastatin","count","integer","38","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin simvastatin","percentage","percentage","12.9251700680272","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anti dyslipidaemia","count","integer","159","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anti dyslipidaemia","percentage","percentage","54.0816326530612","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs ramipril","count","integer","97","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs ramipril","percentage","percentage","32.9931972789116","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker timolol","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker timolol","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker propranolol","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker propranolol","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker atenolol","count","integer","11","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker atenolol","percentage","percentage","3.74149659863946","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants enoxaparin","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants enoxaparin","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker felodipine","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker felodipine","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin rosuvastatin","count","integer","5","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin rosuvastatin","percentage","percentage","1.70068027210884","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin atorvastatin","count","integer","121","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin atorvastatin","percentage","percentage","41.156462585034","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs losartan","count","integer","9","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs losartan","percentage","percentage","3.06122448979592","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors","count","integer","117","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors","percentage","percentage","39.7959183673469","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs rivaroxaban","count","integer","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs rivaroxaban","percentage","percentage","-","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs candesartan","count","integer","8","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs candesartan","percentage","percentage","2.72108843537415","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs azilsartan","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs azilsartan","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs captopril","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs captopril","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs eprosartan","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs eprosartan","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs fosinopril","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs fosinopril","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs imidapril","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs imidapril","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs quinapril","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs quinapril","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs trandolapril","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Acei arbs trandolapril","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants bivalirudin","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants bivalirudin","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants fondaparinux","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants fondaparinux","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants heparin","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Anticoagulants heparin","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker acebutolol","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker acebutolol","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker alprenolol","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker alprenolol","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker nadolol","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker nadolol","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker oxprenolol","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker oxprenolol","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker pindolol","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Beta blocker pindolol","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker lacidipine","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker lacidipine","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker nicardipine","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Calcium channel blocker nicardipine","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs dabigatran","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Doacs dabigatran","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Gp iib iiia","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Gp iib iiia","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Gp iib iiia abciximab","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Gp iib iiia abciximab","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Gp iib iiia eptifibatide","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Gp iib iiia eptifibatide","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Gp iib iiia tirofiban","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Gp iib iiia tirofiban","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors cangrelor","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","P2y12 inhibitors cangrelor","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Pcsk9 inhibitors","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Pcsk9 inhibitors","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Pcsk9 inhibitors alirocumab","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Pcsk9 inhibitors alirocumab","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Pcsk9 inhibitors evolocumab","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Pcsk9 inhibitors evolocumab","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Pcsk9 inhibitors inclisiran","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Pcsk9 inhibitors inclisiran","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin fluvastatin","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Statin fluvastatin","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic chlorthalidone","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic chlorthalidone","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic metolazone","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic metolazone","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic xipamide","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thiazide diuretic xipamide","percentage","percentage","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thrombin inhibitors bivalirudin","count","integer","0","overall","overall"
"8","CPRD GOLD","cohort_name","acute_mi","sex","Male","Drug treatment (0, 14)","Thrombin inhibitors bivalirudin","percentage","percentage","0","overall","overall"
